OrderID,CustomerID,ProductID,Category,Price,Quantity,Delivery_Rating,Review_Text,Discount,Shipping_Cost,Discount_Percentage,Total_Amount,Net_Sales
ORD101479,CUST11453,PROD1272,Toys,203.81,4.0,2.0,Five stars!,28.42,72.19,28.42,815.24,655.7387920000001
ORD106613,CUST12939,PROD2331,,245.56,2.0,,Quality could be better.,4.68,119.43,4.68,491.12,587.565584
ORD109583,CUST11804,PROD2804,Books,264.69,3.0,,Fast delivery and great packaging.,18.39,138.97,18.39,794.0699999999999,787.0105269999999
ORD110273,CUST12265,PROD1651,Grocery,14.93,1.0,,Good value for money.,13.26,73.75,13.26,14.93,86.700282
ORD102109,CUST11179,PROD1905,Clothing,,4.0,1.0,Terrible experience.,12.2,75.07,12.2,,
ORD108742,,,Electronics,492.82,2.0,,Fast delivery and great packaging.,48.65,111.34,48.65,985.64,617.46614
ORD103997,CUST14390,PROD1904,Beauty,265.57,1.0,4.0,Terrible experience.,19.65,142.56,19.65,265.57,355.945495
ORD100214,CUST13643,PROD1618,Sports,392.58,3.0,4.0,Terrible experience.,44.6,54.72,44.6,1177.74,707.18796
ORD109723,CUST12590,PROD2086,Clothing,59.66,2.0,4.0,Will buy again.,31.56,77.22,31.56,119.32,158.882608
ORD103999,CUST14951,PROD2416,Toys,385.61,2.0,1.0,Terrible experience.,39.74,123.48,39.74,771.22,588.217172
ORD104665,CUST10359,PROD1619,Books,497.12,,2.0,,25.13,99.26,25.13,,
ORD105960,CUST14943,PROD1990,Beauty,199.22,2.0,,"Excellent product, highly recommend.",28.85,34.38,28.85,398.44,317.87006
ORD109624,CUST13496,PROD2321,Clothing,90.7,1.0,,Fast delivery and great packaging.,24.63,101.61,24.63,90.7,169.97059000000002
ORD104411,CUST11630,PROD2806,,97.83,4.0,,Fast delivery and great packaging.,9.76,44.28,9.76,391.32,397.407168
ORD105617,CUST10066,PROD1409,Sports,445.22,3.0,4.0,Not as described.,36.12,86.33,36.12,1335.66,939.549608
ORD105875,CUST11407,PROD1503,Sports,188.91,3.0,2.0,Good value for money.,14.04,88.78,14.04,566.73,575.941108
ORD100651,CUST14976,PROD2554,Beauty,301.11,4.0,5.0,"Excellent product, highly recommend.",1.22,133.91,1.22,1204.44,1323.655832
ORD102348,CUST11013,PROD1748,Home & Kitchen,228.9,2.0,3.0,Not as described.,32.27,80.12,32.27,457.8,390.18794
ORD100101,CUST12731,PROD1452,Grocery,298.66,2.0,4.0,Quality could be better.,8.86,56.33,8.86,597.32,600.7274480000001
ORD104912,CUST11884,PROD1683,Clothing,216.5,1.0,,Average product.,47.02,50.03,47.02,216.5,164.7317
ORD102907,CUST12242,PROD2872,Electronics,88.03,3.0,3.0,"Excellent product, highly recommend.",47.7,133.65,47.7,264.09000000000003,271.76907000000006
ORD106576,,PROD2856,Clothing,,3.0,4.0,Not as described.,45.74,42.23,45.74,,
ORD107452,CUST12593,,Sports,278.33,1.0,3.0,Will buy again.,18.51,75.36,18.51,278.33,302.171117
ORD104509,CUST10071,PROD2560,Books,9.73,4.0,,Five stars!,0.77,44.33,0.77,38.92,82.950316
ORD102516,CUST14530,PROD1994,Electronics,123.15,2.0,3.0,,46.42,120.53,46.42,246.3,252.49754
ORD107596,CUST11541,,Home & Kitchen,310.91,3.0,5.0,Fast delivery and great packaging.,21.41,81.67,21.41,932.73,814.702507
ORD104890,CUST12330,PROD1371,Sports,239.09,1.0,1.0,Exceeded expectations.,48.33,65.65,48.33,239.09,189.18780300000003
ORD104734,CUST11485,PROD1365,Sports,479.98,4.0,1.0,Exceeded expectations.,48.18,66.94,48.18,1919.92,1061.842544
ORD103838,CUST14433,PROD1874,Toys,273.01,1.0,,Terrible experience.,42.65,130.79,42.65,273.01,287.361235
ORD107187,CUST14920,PROD2770,Toys,329.21,3.0,,Will buy again.,14.72,91.99,14.72,987.63,934.240864
ORD102119,CUST10819,PROD2653,Books,193.08,4.0,1.0,"Excellent product, highly recommend.",19.25,113.32,19.25,772.32,736.9684
ORD107335,CUST12686,PROD2549,Beauty,477.15,4.0,,Five stars!,42.56,136.62,42.56,1908.6,1232.91984
ORD109422,CUST11677,PROD1517,Toys,54.43,4.0,4.0,Five stars!,15.85,137.23,15.85,217.72,320.44138
ORD106367,CUST10098,,Beauty,474.36,4.0,4.0,Quality could be better.,8.47,62.71,8.47,1897.44,1799.436832
ORD101470,CUST10028,PROD1015,,444.14,4.0,3.0,Good value for money.,27.84,143.82,27.84,1776.56,1425.785696
ORD106742,CUST14354,PROD1606,Electronics,423.03,1.0,2.0,Quality could be better.,46.81,23.23,46.81,423.03,248.239657
ORD109050,CUST14051,PROD1171,Beauty,165.29,,3.0,"Excellent product, highly recommend.",34.8,68.99,34.8,,
ORD101110,CUST13577,PROD2687,Beauty,252.34,3.0,3.0,Five stars!,28.5,136.45,28.5,757.02,677.7193
ORD108791,CUST10108,PROD2054,Clothing,81.89,2.0,3.0,"Excellent product, highly recommend.",4.86,55.7,4.86,163.78,211.520292
ORD106375,CUST10569,PROD2023,Toys,61.05,3.0,,Terrible experience.,30.75,55.5,30.75,183.15,182.331375
ORD103595,CUST13551,PROD1119,Clothing,154.26,4.0,3.0,Fast delivery and great packaging.,49.5,59.34,49.5,617.04,370.9452
ORD107203,CUST14324,PROD2598,Beauty,237.44,1.0,,Will buy again.,7.0,99.6,7.0,237.44,320.4192
ORD102189,CUST13926,PROD2959,Beauty,39.56,1.0,5.0,Not as described.,25.92,76.98,25.92,39.56,106.286048
ORD110112,CUST10740,PROD2179,Electronics,32.57,4.0,,Five stars!,43.87,114.48,43.87,130.28,187.606164
ORD107695,CUST10792,PROD2154,Clothing,13.69,,,Five stars!,37.04,136.34,37.04,,
ORD108003,CUST14784,PROD2436,Electronics,429.59,2.0,,Exceeded expectations.,34.85,107.65,34.85,859.18,667.40577
ORD101289,CUST14843,PROD2438,Beauty,44.18,3.0,,Five stars!,35.12,46.58,35.12,132.54,132.571952
ORD107766,CUST13232,PROD2841,Grocery,247.28,3.0,,Terrible experience.,17.97,141.25,17.97,741.84,749.781352
ORD102952,CUST11178,PROD1922,Toys,413.19,3.0,,Terrible experience.,14.68,54.38,14.68,1239.57,1111.981124
ORD109300,CUST10809,PROD2659,Home & Kitchen,370.17,1.0,2.0,Exceeded expectations.,40.47,39.49,40.47,370.17,259.85220100000004
ORD109756,CUST10646,PROD2745,Beauty,381.09,1.0,2.0,Will buy again.,40.51,31.7,40.51,381.09,258.410441
ORD105736,CUST13810,PROD2563,Beauty,96.05,3.0,,Quality could be better.,43.35,93.24,43.35,288.15,256.476975
ORD110089,,PROD1665,Toys,422.98,3.0,2.0,Good value for money.,45.66,34.79,45.66,1268.94,724.331996
ORD109754,CUST11550,PROD1422,Home & Kitchen,494.26,1.0,1.0,Will buy again.,25.57,38.04,25.57,494.26,405.917718
ORD106513,CUST13626,PROD1012,Electronics,,2.0,3.0,Fast delivery and great packaging.,25.08,59.0,25.08,,
ORD107809,CUST13306,PROD1049,Clothing,431.12,4.0,,Good value for money.,39.91,56.61,39.91,1724.48,1092.850032
ORD106835,CUST12658,PROD2153,Books,436.85,1.0,4.0,Quality could be better.,32.5,98.55,32.5,436.85,393.42375
ORD103958,CUST14733,PROD2278,Home & Kitchen,181.1,2.0,,Average product.,35.1,126.18,35.1,362.2,361.2478
ORD103592,CUST10520,PROD1774,Books,351.52,1.0,,Average product.,39.79,118.98,39.79,351.52,330.630192
ORD100398,CUST11243,PROD2017,Grocery,390.02,2.0,3.0,Not as described.,44.5,54.12,44.5,780.04,487.0422
ORD109051,CUST13363,PROD1868,Sports,294.87,4.0,,Average product.,16.9,51.89,16.9,1179.48,1032.03788
ORD110264,CUST12030,PROD2860,Toys,381.85,1.0,,Good value for money.,18.78,145.55,18.78,381.85,455.68857
ORD105434,CUST11079,PROD2521,Sports,116.05,2.0,,,4.7,21.07,4.7,232.1,242.2613
ORD108134,CUST11407,PROD2488,,151.63,1.0,2.0,Fast delivery and great packaging.,28.91,134.36,28.91,151.63,242.153767
ORD101671,CUST14281,,Clothing,113.61,3.0,4.0,Not as described.,1.8,45.96,1.8,340.83,380.65506
ORD106008,CUST10992,PROD1703,Clothing,459.12,1.0,,Will buy again.,23.28,143.15,23.28,459.12,495.386864
ORD105758,CUST14482,PROD2103,Books,294.09,2.0,1.0,Average product.,27.13,64.5,27.13,588.18,493.106766
ORD104918,CUST13195,PROD2365,Books,32.79,1.0,1.0,Five stars!,14.33,77.25,14.33,32.79,105.341193
ORD103532,CUST12583,PROD2684,Clothing,151.3,1.0,,Average product.,29.54,111.93,29.54,151.3,218.53598
ORD108304,CUST13196,PROD1272,Home & Kitchen,118.94,3.0,5.0,"Excellent product, highly recommend.",1.53,96.4,1.53,356.82,447.7606540000001
ORD100360,CUST14364,PROD2447,Sports,53.14,1.0,5.0,Five stars!,1.87,61.33,1.87,53.14,113.476282
ORD105914,CUST10491,PROD2219,,127.59,2.0,1.0,Good value for money.,41.13,92.0,41.13,255.18,242.224466
ORD101010,,PROD2856,Home & Kitchen,72.92,4.0,5.0,Exceeded expectations.,18.01,114.99,18.01,291.68,354.138432
ORD108542,CUST10869,PROD1623,Electronics,14.61,3.0,,Will buy again.,6.35,25.5,6.35,43.83,66.546795
ORD110146,CUST14858,PROD1942,Sports,43.36,4.0,,Quality could be better.,26.11,21.46,26.11,173.44,149.614816
ORD103860,CUST14485,PROD1255,Sports,,3.0,,Five stars!,38.5,79.55,38.5,,
ORD103668,CUST11476,PROD1151,Toys,346.91,2.0,5.0,Terrible experience.,10.79,37.14,10.79,693.82,656.0968220000001
ORD103422,CUST12019,PROD2668,Books,389.69,3.0,5.0,Average product.,31.14,106.36,31.14,1169.07,911.381602
ORD107910,CUST10235,PROD1654,Electronics,301.2,2.0,,Good value for money.,4.27,47.83,4.27,602.4,624.50752
ORD105114,CUST10935,PROD1823,Beauty,381.22,2.0,5.0,"Excellent product, highly recommend.",2.58,76.27,2.58,762.44,819.039048
ORD105998,,PROD2447,Toys,290.0,4.0,,Exceeded expectations.,26.57,45.7,26.57,1160.0,897.488
ORD106604,CUST12842,PROD1780,Electronics,362.76,1.0,,Fast delivery and great packaging.,27.03,91.3,27.03,362.76,356.005972
ORD108469,CUST11734,PROD1990,Grocery,169.85,4.0,,Fast delivery and great packaging.,31.87,35.09,31.87,679.4,497.96522
ORD107143,CUST11645,PROD2918,Beauty,12.33,2.0,3.0,Terrible experience.,36.3,23.0,36.3,24.66,38.70842
ORD108250,CUST11773,PROD2968,Toys,256.88,3.0,3.0,Quality could be better.,48.79,26.65,48.79,770.64,421.294744
ORD108057,CUST11446,PROD1525,Sports,277.44,2.0,4.0,Five stars!,25.82,144.05,25.82,554.88,555.659984
ORD104162,CUST14487,PROD2880,Grocery,412.49,2.0,,Will buy again.,16.15,38.5,16.15,824.98,730.24573
ORD107242,CUST11997,PROD1720,Toys,222.98,1.0,3.0,Quality could be better.,39.76,112.1,39.76,222.98,246.423152
ORD104704,CUST10165,PROD1546,,370.27,3.0,2.0,Average product.,13.54,28.83,13.54,1110.81,989.236326
ORD108883,CUST13574,PROD1027,,182.79,4.0,5.0,Exceeded expectations.,21.95,34.06,21.95,731.16,604.73038
ORD101183,,PROD2391,Sports,18.86,1.0,,Exceeded expectations.,3.92,86.15,3.92,18.86,104.270688
ORD110306,CUST10347,PROD1777,Electronics,334.37,1.0,4.0,Exceeded expectations.,1.27,80.43,1.27,334.37,410.553501
ORD108943,CUST14490,PROD1535,,330.61,4.0,5.0,Five stars!,48.13,143.71,48.13,1322.44,829.659628
ORD100839,CUST11917,PROD2303,Toys,466.55,4.0,,Fast delivery and great packaging.,41.8,142.83,41.8,1866.2,1228.9584
ORD101768,CUST13868,PROD1413,Beauty,126.18,1.0,,Average product.,34.8,121.35,34.8,126.18,203.61936
ORD108098,CUST10604,PROD2066,Home & Kitchen,219.97,3.0,,Terrible experience.,20.45,98.27,20.45,659.91,623.228405
ORD106964,CUST14757,PROD1257,Grocery,459.74,4.0,,Good value for money.,8.66,79.14,8.66,1838.96,1758.846064
ORD103703,CUST10139,PROD1897,Home & Kitchen,83.62,4.0,2.0,Fast delivery and great packaging.,7.82,66.3,7.82,334.48,374.623664
ORD107018,CUST13072,PROD2949,Sports,219.64,3.0,,Fast delivery and great packaging.,12.51,143.12,12.51,658.92,719.609108
ORD109159,CUST13022,PROD2397,Toys,465.27,1.0,,"Excellent product, highly recommend.",27.46,98.38,27.46,465.27,435.886858
ORD101786,CUST11198,PROD2589,Clothing,156.03,1.0,1.0,Average product.,35.73,95.28,35.73,156.03,195.560481
ORD106414,CUST11997,PROD1215,Sports,306.74,3.0,,Not as described.,33.01,50.15,33.01,920.22,666.6053780000001
ORD107103,CUST10886,PROD2742,Home & Kitchen,21.51,2.0,5.0,Five stars!,14.0,26.07,14.0,43.02,63.0672
ORD102108,CUST14244,PROD1829,Sports,373.81,2.0,2.0,Good value for money.,47.74,142.87,47.74,747.62,533.5762119999999
ORD106312,CUST14763,,Clothing,246.32,,,Will buy again.,36.89,60.79,36.89,,
ORD105254,CUST10390,PROD2419,Books,67.34,1.0,3.0,"Excellent product, highly recommend.",27.72,77.54,27.72,67.34,126.213352
ORD100866,CUST10235,PROD1112,Clothing,260.74,4.0,2.0,Quality could be better.,30.59,34.9,30.59,1042.96,758.818536
ORD108524,CUST10222,PROD1712,Beauty,475.56,3.0,1.0,Five stars!,20.98,128.8,20.98,1426.68,1256.162536
ORD108417,CUST10968,PROD2605,Home & Kitchen,22.47,1.0,2.0,Good value for money.,12.39,23.59,12.39,22.47,43.275967
ORD102609,CUST13557,PROD2070,Electronics,443.79,3.0,3.0,Will buy again.,17.8,128.42,17.8,1331.37,1222.80614
ORD110305,CUST12947,PROD2264,Grocery,218.99,3.0,4.0,,37.89,38.24,37.89,656.97,446.2840670000001
ORD105667,CUST11390,PROD2837,Clothing,39.3,2.0,5.0,Will buy again.,0.72,135.25,0.72,78.6,213.28408
ORD107502,CUST12815,PROD1729,Beauty,416.62,1.0,2.0,"Excellent product, highly recommend.",5.8,114.87,5.8,416.62,507.32604
ORD106531,CUST10155,PROD2847,Beauty,405.16,3.0,1.0,Five stars!,2.3,41.41,2.3,1215.48,1228.93396
ORD105775,CUST13998,PROD2606,Electronics,316.45,3.0,3.0,Exceeded expectations.,2.04,93.56,2.04,949.35,1023.54326
ORD105942,CUST10437,PROD1220,Books,274.18,1.0,,Exceeded expectations.,42.77,60.65,42.77,274.18,217.563214
ORD109120,CUST11149,PROD2794,Toys,495.74,1.0,3.0,Will buy again.,35.18,43.17,35.18,495.74,364.508668
ORD103707,CUST10516,PROD1718,Electronics,62.54,2.0,2.0,Fast delivery and great packaging.,23.71,131.69,23.71,125.08,227.113532
ORD104742,CUST12466,PROD2730,Home & Kitchen,372.22,2.0,4.0,Exceeded expectations.,4.89,72.46,4.89,744.44,780.4968840000001
ORD102245,CUST10780,PROD2114,Grocery,241.07,2.0,3.0,Quality could be better.,24.58,71.81,24.58,482.14,435.439988
ORD103231,CUST14744,PROD2117,Home & Kitchen,266.06,2.0,,Good value for money.,23.67,42.09,23.67,532.12,448.257196
ORD104428,,PROD2432,Clothing,348.99,4.0,4.0,Five stars!,8.66,69.8,8.66,1395.96,1344.869864
ORD108347,CUST13688,PROD2141,Clothing,456.42,4.0,,Good value for money.,21.69,133.31,21.69,1825.68,1563.000008
ORD107189,CUST11352,PROD1679,Clothing,221.18,,,Average product.,19.93,67.21,19.93,,
ORD100216,CUST12049,PROD1706,Grocery,,3.0,,Not as described.,30.79,143.71,30.79,,
ORD107423,CUST14241,PROD1081,Toys,307.27,3.0,2.0,Average product.,31.75,143.02,31.75,921.81,772.155325
ORD108254,CUST11834,PROD2373,Home & Kitchen,485.89,3.0,4.0,"Excellent product, highly recommend.",2.27,38.84,2.27,1457.67,1463.420891
ORD103646,CUST11567,PROD1852,Grocery,73.49,3.0,3.0,Good value for money.,18.73,43.05,18.73,220.47,222.225969
ORD104429,CUST12053,PROD1469,Books,84.33,1.0,4.0,Exceeded expectations.,31.29,132.15,31.29,84.33,190.093143
ORD102910,CUST12070,PROD2603,Home & Kitchen,272.68,4.0,,Five stars!,25.16,71.06,25.16,1090.72,887.354848
ORD104392,CUST10446,PROD1704,Beauty,48.41,4.0,4.0,Will buy again.,42.82,20.57,42.82,193.64,131.293352
ORD105534,CUST14744,PROD1455,Clothing,249.43,3.0,2.0,Quality could be better.,32.93,55.6,32.93,748.29,557.478103
ORD104447,CUST13477,PROD2664,Home & Kitchen,108.0,2.0,,Quality could be better.,8.15,97.69,8.15,216.0,296.086
ORD103509,CUST12838,PROD2268,Books,490.32,2.0,,Five stars!,3.53,123.9,3.53,980.64,1069.923408
ORD101670,CUST11394,PROD2998,Sports,265.98,4.0,4.0,"Excellent product, highly recommend.",32.12,37.34,32.12,1063.92,759.5288960000001
ORD100694,CUST12128,PROD1990,Books,390.77,3.0,,Average product.,1.33,34.37,1.33,1172.31,1191.0882769999998
ORD107211,CUST12153,PROD1953,,33.95,1.0,,Quality could be better.,29.29,139.87,29.29,33.95,163.876045
ORD107163,CUST12857,,Beauty,235.89,2.0,5.0,Exceeded expectations.,47.01,117.65,47.01,471.78,367.646222
ORD106105,CUST13836,,Sports,439.13,4.0,2.0,,28.77,96.67,28.77,1756.52,1347.839196
ORD100795,CUST13448,PROD2931,Clothing,88.21,3.0,1.0,Quality could be better.,19.41,119.99,19.41,264.63,333.255317
ORD110111,CUST14297,PROD1768,Grocery,236.45,3.0,4.0,"Excellent product, highly recommend.",32.16,75.75,32.16,709.3499999999999,556.97304
ORD104217,CUST13426,,Grocery,160.1,2.0,,Fast delivery and great packaging.,22.91,118.6,22.91,320.2,365.44218
ORD101084,CUST10164,PROD2291,Books,25.96,1.0,3.0,Terrible experience.,27.28,68.33,27.28,25.96,87.208112
ORD106929,CUST14311,PROD2538,Toys,108.77,1.0,1.0,Will buy again.,47.07,51.73,47.07,108.77,109.301961
ORD106973,CUST14844,,Grocery,479.87,2.0,3.0,Average product.,19.31,114.77,19.31,959.74,889.184206
ORD103418,CUST12409,PROD2833,Toys,5.57,2.0,5.0,Average product.,48.06,74.56,48.06,11.14,80.346116
ORD103701,CUST12378,PROD2059,Sports,398.44,2.0,4.0,Terrible experience.,45.27,147.58,45.27,796.88,583.7124239999999
ORD108060,CUST13602,PROD2300,Clothing,282.88,4.0,,Average product.,9.79,65.43,9.79,1131.52,1086.174192
ORD110228,CUST13883,PROD1106,Books,,3.0,,Average product.,3.47,139.82,3.47,,
ORD100346,CUST11148,PROD2023,Beauty,469.85,2.0,2.0,Five stars!,5.04,141.29,5.04,939.7,1033.62912
ORD103288,CUST12831,PROD2385,Grocery,,1.0,4.0,Terrible experience.,0.91,51.44,0.91,,
ORD102199,CUST10407,PROD2942,Beauty,473.36,3.0,,Quality could be better.,4.72,123.77,4.72,1420.08,1476.822224
ORD110315,CUST12845,PROD1526,,307.63,3.0,5.0,Good value for money.,34.15,76.3,34.15,922.89,684.023065
ORD109401,CUST10656,PROD2329,Home & Kitchen,131.93,3.0,,"Excellent product, highly recommend.",3.56,139.28,3.56,395.79,520.979876
ORD103048,CUST14799,PROD2359,Sports,438.41,4.0,2.0,Exceeded expectations.,15.95,78.52,15.95,1753.64,1552.45442
ORD107876,CUST12384,,Sports,498.76,4.0,,Quality could be better.,42.24,116.76,42.24,1995.04,1269.095104
ORD107198,CUST10701,PROD2270,Electronics,235.64,4.0,2.0,Exceeded expectations.,1.16,80.71,1.16,942.56,1012.336304
ORD101523,CUST11050,PROD1928,Grocery,157.15,4.0,,Fast delivery and great packaging.,40.72,49.61,40.72,628.6,422.24408000000005
ORD101683,CUST13369,PROD2672,Sports,101.96,4.0,2.0,Terrible experience.,14.09,45.92,14.09,407.84,396.295344
ORD105501,CUST11462,PROD1017,Clothing,395.13,2.0,2.0,Will buy again.,5.91,75.31,5.91,790.26,818.865634
ORD107908,CUST10223,PROD1964,Books,352.52,1.0,,Exceeded expectations.,34.84,118.21,34.84,352.52,347.91203199999995
ORD105081,CUST10479,PROD2739,Beauty,127.61,2.0,2.0,Exceeded expectations.,31.45,98.66,31.45,255.22,273.61331
ORD100621,CUST11824,PROD1477,Clothing,,3.0,,Fast delivery and great packaging.,43.87,109.52,43.87,,
ORD100483,CUST11365,PROD1565,Sports,263.97,1.0,3.0,Quality could be better.,36.75,56.7,36.75,263.97,223.661025
ORD107623,CUST11738,PROD1023,Grocery,189.27,,4.0,Not as described.,40.17,82.59,40.17,,
ORD108223,CUST11088,PROD1343,Home & Kitchen,402.26,1.0,5.0,"Excellent product, highly recommend.",14.1,25.77,14.1,402.26,371.31134
ORD105026,CUST11015,PROD2165,Home & Kitchen,180.47,4.0,,Will buy again.,8.87,126.28,8.87,721.88,784.129244
ORD110310,CUST14493,PROD1467,Beauty,397.31,1.0,,Fast delivery and great packaging.,37.53,148.69,37.53,397.31,396.889557
ORD103058,CUST10902,PROD1901,Grocery,44.01,4.0,4.0,Five stars!,40.34,72.89,40.34,176.04,177.915464
ORD101121,CUST13186,PROD2651,Electronics,89.86,3.0,4.0,Five stars!,49.53,21.43,49.53,269.58,157.487026
ORD100747,CUST10302,PROD1077,Sports,207.45,3.0,,Quality could be better.,20.63,42.07,20.63,622.3499999999999,536.029195
ORD108642,CUST10730,PROD2579,Clothing,470.87,3.0,5.0,Good value for money.,18.6,104.83,18.6,1412.61,1254.69454
ORD106223,CUST12283,PROD2932,Beauty,352.43,2.0,3.0,Will buy again.,38.82,99.57,38.82,704.86,530.803348
ORD102628,CUST12593,PROD1381,Sports,361.25,2.0,5.0,Terrible experience.,17.04,122.42,17.04,722.5,721.8059999999999
ORD100399,CUST13118,PROD2211,Clothing,126.39,3.0,5.0,Good value for money.,46.54,53.0,46.54,379.17,255.704282
ORD100070,CUST13798,PROD2992,Electronics,140.33,2.0,2.0,Quality could be better.,42.92,119.27,42.92,280.66,279.470728
ORD101730,,PROD1469,Electronics,216.91,3.0,,Exceeded expectations.,21.45,109.44,21.45,650.73,620.5884149999999
ORD109679,CUST10716,PROD1673,Clothing,151.48,4.0,5.0,Not as described.,37.54,61.97,37.54,605.92,440.427632
ORD105125,CUST11270,PROD2101,Books,,3.0,5.0,Good value for money.,37.73,90.91,37.73,,
ORD106522,CUST10091,PROD2724,Toys,305.87,3.0,,Fast delivery and great packaging.,5.16,39.15,5.16,917.61,909.411324
ORD104220,CUST13196,PROD2107,Sports,255.51,2.0,1.0,Average product.,45.13,78.83,45.13,511.02,359.22667399999995
ORD102614,CUST12772,PROD2153,Sports,123.32,3.0,4.0,Quality could be better.,25.26,134.56,25.26,369.96,411.068104
ORD101281,CUST13212,PROD1306,Sports,58.73,2.0,2.0,Fast delivery and great packaging.,41.32,74.75,41.32,117.46,143.675528
ORD107033,CUST10618,PROD1885,Sports,164.55,2.0,4.0,Terrible experience.,16.0,129.14,16.0,329.1,405.584
ORD107030,,PROD2837,Clothing,471.39,4.0,2.0,Terrible experience.,44.78,96.73,44.78,1885.56,1137.936232
ORD100608,CUST12956,PROD1959,Toys,176.27,3.0,3.0,Good value for money.,19.46,44.94,19.46,528.8100000000001,470.8435740000001
ORD103739,CUST13802,PROD2237,Sports,437.63,4.0,3.0,Good value for money.,0.54,95.54,0.54,1750.52,1836.607192
ORD105514,CUST11375,,Books,389.9,1.0,3.0,Fast delivery and great packaging.,45.27,85.78,45.27,389.9,299.17227
ORD109197,CUST14695,PROD2248,Sports,208.96,4.0,,Quality could be better.,4.56,71.82,4.56,835.84,869.5456960000001
ORD103404,CUST12001,PROD1650,Books,282.72,4.0,,Will buy again.,15.97,35.55,15.97,1130.88,985.828464
ORD104989,CUST10244,PROD2985,Toys,46.63,2.0,,Five stars!,47.5,74.17,47.5,93.26,123.1315
ORD106127,CUST11299,PROD1284,Clothing,486.23,4.0,4.0,Five stars!,47.53,29.46,47.53,1944.92,1049.959524
ORD109250,CUST14019,PROD1746,Toys,134.04,1.0,3.0,Average product.,28.67,32.84,28.67,134.04,128.450732
ORD105414,CUST10305,PROD2908,Sports,369.05,2.0,,"Excellent product, highly recommend.",31.59,74.07,31.59,738.1,579.0042100000001
ORD104824,CUST10978,PROD2432,Beauty,43.35,2.0,,Fast delivery and great packaging.,22.42,59.7,22.42,86.7,126.96186
ORD105480,CUST11979,PROD1058,Grocery,24.33,1.0,,Five stars!,14.66,140.32,14.66,24.33,161.08322199999998
ORD110469,CUST10306,PROD2061,Grocery,269.39,4.0,4.0,Quality could be better.,16.43,68.84,16.43,1077.56,969.356892
ORD104147,CUST13988,PROD2344,Electronics,352.03,1.0,3.0,Good value for money.,33.63,118.52,33.63,352.03,352.162311
